,Strike,Last Price,Volume,Symbol,Volume_Ratio,Type,Margin,Option_Expiration_Date,Prob
125,43.0,0.98,4378,MU,19.359084406294706,put,-0.007969998917112423,"August 28, 2020",1.0
126,16.5,0.19,1016,MYL,11.375787263820854,call,0.03189494910456601,"August 28, 2020",0.539157636018322
127,13.0,0.15,1100,MYL,10.045662100456621,put,0.18699185828125103,"August 28, 2020",0.46084236398167805
128,300.0,0.9,747,NEE,14.973273942093542,call,0.06228531606456919,"September 18, 2020",0.6411711410996137
129,270.0,3.01,125,NEE,10.011441647597254,put,0.04394321554188773,"September 18, 2020",0.3588288589003862
130,500.0,6.15,3747,NFLX,14.453964064561973,call,0.015620244316673665,"August 28, 2020",1.0
131,107.0,0.56,426,NKE,10.05639344262295,put,0.025056947608200455,"August 28, 2020",1.0
132,342.5,1.8,172,NOC,18.368932038834952,call,0.013733543034429785,"August 28, 2020",1.0
133,43.0,1.1,859,NTAP,15.84870848708487,call,0.04242424242424243,"August 28, 2020",1.0
134,500.0,15.79,17249,NVDA,19.954931644876787,call,-0.014467608292018349,"August 28, 2020",0.6163551561125297
135,510.0,10.85,9441,NVDA,10.922054012364876,call,0.005243039542141285,"August 28, 2020",0.2318102936096031
136,520.0,7.3,9191,NVDA,10.632835338168158,call,0.024953687376300916,"August 28, 2020",0.1518345502778673
137,13.0,0.09,1500,NWL,15.761821366024517,put,0.19254660298254822,"September 18, 2020",1.0
138,470.0,7.05,127,ORLY,13.52662721893491,call,0.021006698911230526,"September 18, 2020",1.0
139,80.0,0.2,1717,PAYX,20.06231742940604,call,0.0823974568548522,"September 18, 2020",0.633579335793358
140,62.5,0.15,1324,PAYX,22.33468286099865,put,0.15437698683214673,"September 18, 2020",0.36642066420664204
141,136.0,1.43,556,PEP,11.0362765229295,call,-0.0033710002288930064,"August 28, 2020",1.0
142,39.0,0.39,7395,PFE,15.66170773283744,call,0.003086392196197096,"August 28, 2020",1.0
143,114.0,0.36,548,PG,10.600234466588512,put,0.17054716258026295,"August 28, 2020",1.0
144,125.0,1.0,194,PKI,11.686746987951807,call,0.06928997748839161,"September 18, 2020",1.0
145,78.0,0.81,815,PM,10.117241379310345,call,-0.0007686082560880733,"August 28, 2020",0.5559672896015632
146,79.0,0.4,939,PM,11.65655172413793,call,0.012042050612423617,"August 28, 2020",0.3163240384372447
147,78.0,0.68,223,PM,15.85308056872038,put,0.0007686082560880733,"August 28, 2020",0.1277086719611922
148,66.0,0.12,201,PSX,12.132796780684105,call,0.08249956828914867,"August 28, 2020",1.0
149,55.0,1.9,241,PVH,10.93383742911153,call,0.09714739333971982,"September 18, 2020",1.0
150,200.0,1.9,2291,PYPL,18.33185933880817,call,0.01631183913503079,"August 28, 2020",1.0
151,112.0,2.47,2939,QCOM,11.680079483358172,call,-0.008849557522123894,"August 28, 2020",1.0
152,65.0,1.03,1349,RCL,21.3855421686747,call,0.05639527530546098,"August 28, 2020",1.0
153,210.0,8.7,530,SNPS,12.619047619047619,call,-0.014547189182199102,"September 18, 2020",1.0
154,190.0,1.6,224,STE,15.811764705882354,call,0.23810759603486273,"September 18, 2020",1.0
155,135.0,0.45,279,SWKS,10.710172744721689,put,0.04963043224426437,"August 28, 2020",1.0
156,180.0,2.76,228,SYK,16.322147651006713,put,0.046509157940834565,"September 18, 2020",1.0
157,30.0,0.12,6820,T,10.34418387586046,call,0.010441207826412134,"August 28, 2020",0.10576964085623781
158,29.5,0.17,40701,T,20.75614731380679,put,0.006399478970694736,"August 28, 2020",0.8942303591437623
159,480.0,15.0,575,TDG,21.920821114369502,call,0.0015022559308482172,"September 18, 2020",1.0
160,155.0,1.68,6600,TGT,16.680707666385846,call,0.00891749706206492,"August 28, 2020",0.7903391587107664
161,160.0,0.41,7007,TGT,17.709351305812973,call,0.04146322277374444,"August 28, 2020",0.2047746806354076
162,145.0,0.15,457,TGT,18.41938997821351,put,0.056173954361294104,"August 28, 2020",0.004886160653826032
163,49.5,0.2,7508,TJX,27.97788195696598,put,0.04218266819471077,"August 28, 2020",1.0
164,500.0,72.15,270,TMO,11.666666666666666,put,-0.16667053563023493,"September 18, 2020",1.0
165,116.0,0.8,288,TMUS,12.034582132564843,call,0.008607928400843512,"August 28, 2020",0.7988904299583912
166,95.0,0.04,1450,TMUS,20.797475616752724,put,0.17398488622344713,"August 28, 2020",0.2011095700416089
167,155.0,2.41,148,TSCO,16.85409252669039,put,-0.011221302416499242,"August 28, 2020",1.0
168,63.0,1.02,163,TSN,17.440329218106996,put,-0.0012714849552264143,"August 28, 2020",1.0
169,40.0,0.53,5172,TWTR,13.219893376177607,call,0.018848744526331857,"August 28, 2020",1.0
170,142.0,1.01,203,TXN,10.549606299212599,call,0.011900506998894273,"August 28, 2020",0.12214854664498102
171,140.0,1.75,842,TXN,15.612531969309464,put,0.0023516128179915615,"August 28, 2020",0.877851453355019
172,240.0,2.55,879,ULTA,10.09090909090909,call,0.12149532710280374,"August 28, 2020",1.0
173,17.5,0.9,786,UNM,10.087700534759358,call,-0.007936473610684613,"September 18, 2020",1.0
174,165.0,0.46,1338,UPS,12.07383100902379,call,0.037540094740164974,"August 28, 2020",0.960666791533995
175,152.5,0.35,72,UPS,15.085714285714287,put,0.0410614275886354,"August 28, 2020",0.03933320846600487
176,140.0,35.2,500,URI,12.832699619771864,call,-0.2002741805526356,"August 28, 2020",0.9945885342025436
177,165.0,0.57,168,URI,10.198988195615515,put,0.05746599850846337,"August 28, 2020",0.005411465797456566
178,36.5,1.41,6608,USB,18.50980392156863,put,-0.03663734589803566,"August 28, 2020",1.0
179,205.0,2.05,9390,V,13.570517725070134,call,0.004261965886332825,"August 28, 2020",1.0
180,49.5,0.34,527,VLO,11.336816226183158,put,0.05929302537469687,"August 28, 2020",1.0
181,275.0,2.66,343,VRTX,14.820987654320987,call,0.013712773656157294,"August 28, 2020",1.0
182,35.0,0.26,1809,WDC,23.0089377793056,call,0.03826760458506028,"August 28, 2020",1.0
183,45.0,11.82,914,WELL,19.473539518900342,call,-0.19828969991660406,"September 18, 2020",1.0
184,24.0,0.26,5613,WFC,11.445436647447616,call,0.015228452607710337,"August 28, 2020",1.0
185,135.0,0.56,42448,WMT,21.32612845962331,call,0.025602028353548554,"August 28, 2020",1.0
186,105.0,0.65,680,XLNX,28.6084142394822,call,0.029411764705882353,"August 28, 2020",1.0
187,43.0,2.05,30799,XOM,27.302516442665144,put,-0.04852479297522679,"August 28, 2020",1.0
188,96.0,0.9,558,YUM,14.341121495327103,call,-0.0010405668648165742,"August 28, 2020",1.0
189,135.0,5.1,312,ZBH,14.707070707070706,call,-0.008519415620669383,"September 18, 2020",0.4132493260545493
190,125.0,1.62,378,ZBH,10.004602991944765,put,0.08196242187099016,"September 18, 2020",0.15903554380515575
191,135.0,4.3,383,ZBH,10.136939010356732,put,0.008519415620669383,"September 18, 2020",0.4277151301402949
